"","abslat","urban2","estimate","p.value","s.value","conf.low","conf.high"
"8302",35,"Natural",143.644509971249,0,Inf,142.927303610786,144.363511294596
"8303",35,"Suburban",117.61346749524,0,Inf,116.535570313998,118.696326766012
"8304",35,"Urban",105.514670868659,0,Inf,103.935084933361,107.106169576049
"8305",40,"Natural",136.899412473213,0,Inf,136.209331470329,137.591237149858
"8306",40,"Suburban",112.856635141235,0,Inf,111.73714680707,113.981703602792
"8307",40,"Urban",102.619215137434,0,Inf,100.889551189817,104.363580129412
"8308",45,"Natural",130.316510315905,0,Inf,129.519879155164,131.115583870104
"8309",45,"Suburban",108.197992808865,0,Inf,106.872223406947,109.531934803137
"8310",45,"Urban",99.7640415040167,0,Inf,97.7448441984192,101.803882257034
"8311",50,"Natural",123.895803499326,0,Inf,122.915818712652,124.879679407329
"8312",50,"Suburban",103.63754049813,0,Inf,102.01892547208,105.268894998058
"8313",50,"Urban",96.9491499684081,0,Inf,94.5626595904934,99.365380326607
"8314",55,"Natural",117.637292023475,0,Inf,116.443345401304,118.8373285035
"8315",55,"Suburban",99.1752782090307,0,Inf,97.2293239371691,101.140513245822
"8316",55,"Urban",94.1745405306078,0,Inf,91.3832597403709,97.0078119525609
"8317",60,"Natural",111.540975888353,0,Inf,110.125513033192,112.965477347085
"8318",60,"Suburban",94.8112059415669,0,Inf,92.5292738413957,97.1209345290589
"8319",60,"Urban",91.440213190616,0,Inf,88.2290811580218,94.7087406314036
"8320",65,"Natural",105.606855093958,0,Inf,103.973008950443,107.253438595583
"8321",65,"Suburban",90.5453236957386,0,Inf,87.931342002584,93.1975920003758
"8322",65,"Urban",88.7461679484324,0,Inf,85.1124546776054,92.4558355446764
"8323",70,"Natural",99.8349296402925,0,Inf,97.9910782471439,101.695967154907
"8324",70,"Suburban",86.3776314715458,0,Inf,83.4420049828189,89.3640091394755
"8325",70,"Urban",86.0924048040574,0,Inf,82.0404049551459,90.2420720120486
"8326",0,"Natural",194.010200657051,0,Inf,191.032810292801,197.010614386608
"8327",0,"Suburban",153.331112710068,0,Inf,149.22874951955,157.489101776347
"8328",0,"Urban",128.454714707948,0,Inf,123.950086464746,133.039742735728
"8329",5,"Natural",186.302123707223,0,Inf,183.739444464832,188.8825506953
"8330",5,"Suburban",147.825544218928,0,Inf,144.3024146487,151.391165077543
"8331",5,"Urban",124.95688470111,0,Inf,121.07709417443,128.897860721419
"8332",10,"Natural",178.75028821818,0,Inf,176.583027092098,180.930768100485
"8333",10,"Suburban",142.420633696722,0,Inf,139.449390232664,145.423198451548
"8334",10,"Urban",121.507337399524,0,Inf,118.218911889179,124.840873744064
"8335",15,"Natural",171.354694189922,0,Inf,169.561096092831,173.157728682999
"8336",15,"Suburban",137.116381143449,0,Inf,134.664734691936,139.590143526686
"8337",15,"Urban",118.10607280319,0,Inf,115.365293863723,120.879027542725
"8338",20,"Natural",164.115341622447,0,Inf,162.669095399658,165.567988512289
"8339",20,"Suburban",131.912786559109,0,Inf,129.939201975736,133.901246307064
"8340",20,"Urban",114.753090912107,0,Inf,112.497909243682,117.030652986227
"8341",25,"Natural",157.032230515758,0,Inf,155.897933593215,158.170639006574
"8342",25,"Suburban",126.809849943704,0,Inf,125.254360546968,128.374938364014
"8343",25,"Urban",111.448391726276,0,Inf,109.584096919555,113.328411175848
"8344",30,"Natural",150.105360869852,0,Inf,149.228424911339,150.984865928019
"8345",30,"Suburban",121.807571297232,0,Inf,120.573085802309,123.048344275399
"8346",30,"Urban",108.191975245697,0,Inf,106.57274078122,109.823418221709
"8347",35,"Natural",143.334732684731,0,Inf,142.622639787802,144.048598842743
"8348",35,"Suburban",116.905950619693,0,Inf,115.833635437517,117.983206370733
"8349",35,"Urban",104.98384147037,0,Inf,103.413578569376,106.565936382417
"8350",40,"Natural",136.720345960394,0,Inf,136.034603142021,137.407812831649
"8351",40,"Suburban",112.104987911088,0,Inf,110.991425046219,113.224109045413
"8352",40,"Urban",101.823990400294,0,Inf,100.10726003096,103.555315917281
"8353",45,"Natural",130.262200696842,0,Inf,129.469148705235,131.057674163287
"8354",45,"Suburban",107.404683171417,0,Inf,106.08637947064,108.73112745285
"8355",45,"Urban",98.7124220354704,0,Inf,96.7110056094795,100.734336376167
"8356",50,"Natural",123.960296894074,0,Inf,122.983279261493,124.941180054176
"8357",50,"Suburban",102.80503640068,0,Inf,101.196239171591,104.426521142433
"8358",50,"Urban",95.6491363758983,0,Inf,93.2867211042766,98.0410919589649
"8359",55,"Natural",117.81463455209,0,Inf,116.623083091943,119.012242222245
"8360",55,"Suburban",98.3060475988758,0,Inf,96.3727716868291,100.258522558444
"8361",55,"Urban",92.6341334215779,0,Inf,89.8747381739107,95.435251009944
"8362",60,"Natural",111.825213670891,0,Inf,110.411470260779,113.247950603653
