"","abslat","urban2","estimate","p.value","s.value","conf.low","conf.high"
"28269",10,"Urban",108.48138992209,0,Inf,105.910500894615,111.083108977646
"28270",15,"Natural",152.238209865555,0,Inf,150.753410120007,153.730285863562
"28271",15,"Suburban",122.40854059705,0,Inf,120.59746750298,124.233111428584
"28272",15,"Urban",105.445165203505,0,Inf,103.298640790249,107.613763032754
"28273",20,"Natural",146.072975566522,0,Inf,144.867607585137,147.283337413629
"28274",20,"Suburban",117.845949361327,0,Inf,116.379810593643,119.321265530945
"28275",20,"Urban",102.452035297656,0,Inf,100.677921553436,104.24164424333
"28276",25,"Natural",140.03517253893,0,Inf,139.078505326624,140.995118755153
"28277",25,"Suburban",113.370012556227,0,Inf,112.198987597263,114.54711684654
"28278",25,"Urban",99.5020002045438,0,Inf,98.0216053466733,100.993490443678
"28279",30,"Natural",134.124800782776,0,Inf,133.369679605482,134.882053626966
"28280",30,"Suburban",108.980730181749,0,Inf,108.025643428776,109.94002047542
"28281",30,"Urban",96.5950599241677,0,Inf,95.2901602181808,97.908833596207
"28282",35,"Natural",128.341860298062,0,Inf,127.711497660638,128.973774790381
"28283",35,"Suburban",104.678102237895,0,Inf,103.817775773994,105.541978722938
"28284",35,"Urban",93.731214456528,0,Inf,92.4489790759233,95.0222807822319
"28285",40,"Natural",122.686351084788,0,Inf,122.072492693453,123.301749043443
"28286",40,"Suburban",100.462128724662,0,Inf,99.5544844891395,101.373891729552
"28287",40,"Urban",90.9104638016245,0,Inf,89.5038890822813,92.3280048463988
"28288",45,"Natural",117.158273142952,0,Inf,116.458715540068,117.859925550413
"28289",45,"Suburban",96.3328096420525,0,Inf,95.2687064020296,97.4028226705793
"28290",45,"Urban",88.1328079594575,0,Inf,86.499303081777,89.7815929396339
"28291",50,"Natural",111.757626472556,0,Inf,110.911193252973,112.607277258858
"28292",50,"Suburban",92.2901449900655,0,Inf,91.0112420287601,93.5779710300032
"28293",50,"Urban",85.3982469300267,0,Inf,83.4807588071643,87.3375073222911
"28294",55,"Natural",106.4844110736,0,Inf,105.464505175925,107.50922482398
"28295",55,"Suburban",88.3341347687012,0,Inf,86.8160127894705,89.8654153873244
"28296",55,"Urban",82.7067807133324,0,Inf,80.4779744538031,84.9660298229257
"28297",60,"Natural",101.338626946083,0,Inf,100.137088455103,102.547331102558
"28298",60,"Suburban",84.4647789779595,0,Inf,82.700708550637,86.2474658742782
"28299",60,"Urban",80.0584093093743,0,Inf,77.507768574408,82.6503418653385
"28300",65,"Natural",96.3202740900051,0,Inf,94.9379441654639,97.7125950151565
"28301",65,"Suburban",80.6820776178406,0,Inf,78.6743397244877,82.7151120853434
"28302",65,"Urban",77.4531327181526,0,Inf,74.5795367664707,80.3810478590266
"28303",70,"Natural",91.4293525053667,0,Inf,89.871641784142,93.0004470885083
"28304",70,"Suburban",76.9860306883442,0,Inf,74.7417203894396,79.2635399520052
"28305",70,"Urban",74.8909509396673,0,Inf,71.6987055044846,78.1527213303995
"28306",0,"Natural",171.733562459372,0,Inf,169.292629835227,174.191966552053
"28307",0,"Suburban",136.332338045064,0,Inf,133.318710006141,139.379647531297
"28308",0,"Urban",115.708694598479,0,Inf,112.178015158364,119.294078612941
"28309",5,"Natural",165.154856269745,0,Inf,163.050029667927,167.273181575475
"28310",5,"Suburban",131.503666331067,0,Inf,128.915597825871,134.117455913398
"28311",5,"Urban",112.431757922203,0,Inf,109.392928870543,115.512218567875
"28312",10,"Natural",158.704630311304,0,Inf,156.919923524795,160.49942884681
"28313",10,"Suburban",126.762055225158,0,Inf,124.5779938604,128.965095714469
"28314",10,"Urban",109.20189254691,0,Inf,106.626576686275,111.807938773628
