"","cell","number_checklists","total_SR","total_duration","avg_duration","avg_distance","square"
"497",520351133,38,62,22892,41.6976320582878,NA,"r4c2"
"498",520351166,1,2,120,60,1,"r4c2"
"499",520351167,8,33,1985,28.768115942029,NA,"r4c2"
"500",520386763,1,10,900,90,2,"r4c2"
"501",520386880,11,22,4375,52.0833333333333,4.22619047619048,"r4c2"
"502",520386881,1,7,28,4,0.39,"r4c2"
"503",520386886,1,9,540,60,5,"r4c2"
"504",520387179,1,1,12,12,NA,"r4c2"
"505",520387182,7,9,229,12.7222222222222,NA,"r4c2"
"506",520387215,1,4,24,6,NA,"r4c2"
"507",520387216,5,23,3840,116.363636363636,NA,"r4c2"
"508",520422950,1,15,1800,120,1.609,"r4c2"
"509",520422952,7,22,3830,59.84375,5,"r4c2"
"510",520422953,2,20,1734,57.8,2.8476,"r4c2"
"511",520422964,1,1,1,1,1.4,"r4c2"
"512",520422965,1,12,252,21,NA,"r4c2"
"513",520423098,1,7,126,18,0.16,"r4c2"
"514",520423270,2,14,2676,127.428571428571,NA,"r4c2"
"515",520423299,6,33,2695,50.8490566037736,NA,"r4c2"
"516",520459030,3,20,811,33.7916666666667,NA,"r4c2"
"517",520459048,1,3,15,5,NA,"r4c2"
"518",520459050,1,1,1,1,1.29,"r4c2"
"519",520459345,5,13,1835,87.3809523809524,NA,"r4c2"
"520",520459349,2,3,40,10,NA,"r4c2"
"521",520459350,2,4,76,19,NA,"r4c2"
"522",520459351,3,12,3106,238.923076923077,NA,"r4c2"
"523",520459381,14,34,5593,41.125,NA,"r4c2"
"524",520459382,1,3,15,5,NA,"r4c2"
"525",520459414,2,9,302,27.4545454545455,0.643636363636364,"r4c2"
"526",520459415,15,39,3145,24.1923076923077,NA,"r4c2"
"527",520495088,1,6,180,30,1,"r4c2"
"528",520495089,1,16,480,30,5,"r4c2"
"529",520495427,1,2,28,14,0.25,"r4c2"
"530",520495428,3,4,52,10.4,NA,"r4c2"
"531",520495430,3,4,52,10.4,NA,"r4c2"
"532",520495465,9,34,3222,27.0756302521008,0.423025210084034,"r4c2"
"533",520495490,10,29,7704,95.1111111111111,NA,"r4c2"
"534",520495491,11,31,3236,32.6868686868687,NA,"r4c2"
"535",520495495,25,77,17609,38.2804347826087,NA,"r4c2"
"536",520530997,1,3,36,12,0.901,"r4c2"
"537",520531438,3,7,365,33.1818181818182,NA,"r4c2"
"538",520531571,1,8,416,52,0.28,"r4c2"
"539",520531576,11,47,4743,46.5,NA,"r4c2"
"540",520531577,3,19,1279,55.6086956521739,NA,"r4c2"
"541",520567160,2,7,825,91.6666666666667,NA,"r4c2"
"542",520567298,1,1,1,1,NA,"r4c2"
"543",520567299,2,8,92,10.2222222222222,1.15222222222222,"r4c2"
"544",520567593,1,2,20,10,NA,"r4c2"
"545",520567616,2,15,1180,51.304347826087,0.373913043478261,"r4c2"
"546",520567655,3,5,167,23.8571428571429,NA,"r4c2"
"547",520603384,1,1,5,5,NA,"r4c2"
"548",520603609,1,5,240,48,2.13,"r4c2"
"549",520603675,2,3,30,10,NA,"r4c2"
"550",520603699,13,34,10253,66.5779220779221,NA,"r4c2"
"551",520603738,2,10,900,60,NA,"r4c2"
"552",520603739,2,15,624,34.6666666666667,0.58,"r4c2"
"553",520603740,9,23,2233,27.5679012345679,NA,"r4c2"
"554",520639227,2,7,240,26.6666666666667,NA,"r4c2"
"555",520639466,1,2,144,72,0.7,"r4c2"
"556",520639467,1,11,2090,190,1,"r4c2"
"557",520639755,3,10,133,10.2307692307692,NA,"r4c2"
"558",520639758,1,11,2915,265,NA,"r4c2"
"559",520639759,1,1,10,10,NA,"r4c2"
"560",520639760,1,2,20,10,NA,"r4c2"
"561",520639794,1,10,150,15,0.33,"r4c2"
"562",520639820,2,14,968,69.1428571428571,0.748571428571429,"r4c2"
"563",520639821,5,14,502,20.9166666666667,NA,"r4c2"
"564",520675520,1,8,960,120,2,"r4c2"
"565",520675545,1,27,5805,215,NA,"r4c2"
"566",520675840,4,9,431,39.1818181818182,NA,"r4c2"
"567",520675842,2,5,50,10,NA,"r4c2"
"568",520675863,116,57,84946,75.8446428571429,NA,"r4c2"
"569",520675871,16,50,10986,37.7525773195876,NA,"r4c2"
"570",520675872,20,45,8155,42.0360824742268,NA,"r4c2"
"571",520675873,1,9,135,15,0.28,"r4c2"
"572",520675874,6,38,4035,44.8333333333333,NA,"r4c2"
"573",520675900,15,30,11250,97.8260869565217,NA,"r4c2"
"574",520675903,8,24,562,13.0697674418605,NA,"r4c2"
"575",520711633,1,4,20,5,3,"r4c2"
"576",520711634,5,20,607,20.2333333333333,NA,"r4c2"
"577",520711640,3,15,1210,67.2222222222222,NA,"r4c2"
"578",520711923,3,5,60,10,NA,"r4c2"
"579",520711946,7,40,7826,64.1475409836066,1.69401639344262,"r4c2"
"580",520711947,2,14,1048,58.2222222222222,1.14333333333333,"r4c2"
"581",520711982,2,13,2280,120,NA,"r4c2"
"582",520711984,1,2,120,60,NA,"r4c2"
"583",520711985,2,10,450,34.6153846153846,NA,"r4c2"
"584",520747720,1,6,180,30,NA,"r4c2"
"585",520747723,1,2,360,180,1,"r4c2"
"586",520748003,1,1,10,10,NA,"r4c2"
"587",520748007,2,3,30,10,NA,"r4c2"
"588",520748030,2,9,213,19.3636363636364,0.570909090909091,"r4c2"
"589",520748037,3,21,1480,42.2857142857143,NA,"r4c2"
"590",520748067,1,4,236,59,0.89,"r4c2"
"591",520783808,2,16,1017,59.8235294117647,1.62176470588235,"r4c2"
"592",520783809,1,6,90,15,NA,"r4c2"
"593",520783810,1,14,420,30,2,"r4c2"
"594",520783920,1,1,2,2,4.51,"r4c2"
"595",520784088,1,1,11,11,0.225,"r4c2"
"596",520784149,4,8,267,16.6875,NA,"r4c2"
"597",520784150,20,48,10949,55.5786802030457,NA,"r4c2"
"598",520784151,2,13,1130,59.4736842105263,1.94842105263158,"r4c2"
"599",520819864,1,17,3400,200,4,"r4c2"
"600",520819868,8,26,4575,69.3181818181818,NA,"r4c2"
"601",520819886,1,1,1,1,0.322,"r4c2"
"602",520820169,1,1,10,10,NA,"r4c2"
"603",520820170,5,5,80,10,NA,"r4c2"
"604",520820172,2,14,3134,223.857142857143,NA,"r4c2"
"605",520820228,1,13,78,6,NA,"r4c2"
"606",520820229,2,6,290,36.25,NA,"r4c2"
"607",520820231,36,53,17182,56.5197368421053,NA,"r4c2"
"608",520855976,1,3,15,5,NA,"r4c2"
"609",520855977,24,55,22460,75.3691275167785,4.19463087248322,"r4c2"
"610",520856272,1,11,253,23,0.49,"r4c2"
"611",520856280,1,7,35,5,2.83,"r4c2"
"612",520856310,1,2,30,15,NA,"r4c2"
"613",520856312,55,85,49395,52.8854389721627,NA,"r4c2"
"614",520892012,1,5,150,30,0.5,"r4c2"
"615",520892056,1,2,60,30,1,"r4c2"
"616",520892365,1,9,198,22,0.23,"r4c2"
"617",520892367,1,5,50,10,NA,"r4c2"
"618",520892378,1,2,2,1,0.743,"r4c2"
"619",520892379,2,20,370,12.7586206896552,NA,"r4c2"
"620",520892380,25,58,10422,27.5714285714286,NA,"r4c2"
"621",520892394,2,12,70,5.38461538461539,NA,"r4c2"
"622",520928138,1,3,12,4,NA,"r4c2"
"623",520928139,1,13,2171,167,4.23,"r4c2"
"624",520928140,7,8,477,31.8,NA,"r4c2"
"625",520928142,1,15,900,60,NA,"r4c2"
"626",520964175,1,10,600,60,4,"r4c2"
"627",520964193,1,6,882,147,0.3,"r4c2"
"628",520964222,1,3,21,7,3.02,"r4c2"
"629",520964223,18,40,5934,43,NA,"r4c2"
"630",520964224,11,35,1791,25.2253521126761,NA,"r4c2"
"631",520964225,15,26,3272,51.125,NA,"r4c2"
"632",520964226,1,7,245,35,1.36,"r4c2"
"633",520964554,1,7,140,20,0.225,"r4c2"
"634",521000304,14,35,9485,64.0878378378378,4.89189189189189,"r4c2"
"635",521000305,5,30,2088,42.6122448979592,NA,"r4c2"
"636",521000307,1,2,10,5,NA,"r4c2"
"637",521000312,1,6,90,15,NA,"r4c2"
"638",521000532,22,77,65850,100.534351145038,3.27328244274809,"r4c2"
"639",521000638,1,14,56,4,NA,"r4c2"
"640",521000639,189,60,112406,55.0470127326151,NA,"r4c2"
"641",521036389,6,31,2318,34.5970149253731,NA,"r4c2"
"642",521036717,3,13,13,1,NA,"r4c2"
"643",521036720,71,75,33495,27.5225965488907,NA,"r4c2"
"644",521036721,3,10,811,73.7272727272727,NA,"r4c2"
"645",521036722,69,66,44841,53.8954326923077,NA,"r4c2"
"646",521072469,2,14,860,47.7777777777778,3.55555555555556,"r4c2"
"647",521072801,1,8,720,90,2,"r4c2"
"648",521072802,1,9,225,25,0.48,"r4c2"
"649",521072803,24,48,7359,34.0694444444444,NA,"r4c2"
"650",521108880,3,8,917,50.9444444444444,NA,"r4c2"
"651",521108881,20,37,21084,103.862068965517,NA,"r4c2"
"652",521108882,2,6,183,26.1428571428571,0.642857142857143,"r4c2"
"653",521144724,1,27,108,4,0.71,"r4c2"
"654",521144970,18,53,14611,58.6787148594378,NA,"r4c2"
"655",521144971,2,5,314,52.3333333333333,NA,"r4c2"
"656",521181000,5,19,715,25.5357142857143,NA,"r4c2"
"657",521181051,1,2,60,30,0.5,"r4c2"
"658",521216789,1,5,20,4,NA,"r4c2"
"659",521217132,1,6,1326,221,2,"r4c2"
"660",521217133,1,3,60,20,4.064,"r4c2"
"661",521252862,1,2,30,15,NA,"r4c2"
"662",521252865,1,4,156,39,0.99,"r4c2"
"663",521252866,3,11,1800,163.636363636364,NA,"r4c2"
"664",521252867,1,2,26,13,0.28,"r4c2"
"665",521252868,2,11,391,30.0769230769231,0.66,"r4c2"
"666",521252871,21,43,6824,40.8622754491018,NA,"r4c2"
"667",521252872,2,5,20,2.85714285714286,NA,"r4c2"
"668",521288952,4,8,265,26.5,NA,"r4c2"
"669",521289069,1,1,10,10,2,"r4c2"
"670",521289296,4,15,323,14.0434782608696,0.634782608695652,"r4c2"
"671",521325030,1,4,40,10,NA,"r4c2"
"672",521325378,1,2,40,20,0.5,"r4c2"
"673",521361101,1,5,300,60,NA,"r4c2"
"674",521361462,1,3,393,131,1.015,"r4c2"
"675",521397544,1,11,220,20,NA,"r4c2"
"676",521433626,6,41,4352,41.8461538461538,NA,"r4c2"
"677",521469384,1,23,575,25,2,"r4c2"
"678",521469708,1,11,55,5,NA,"r4c2"
"679",521506155,1,4,44,11,3.701,"r4c2"
"680",521541522,1,3,12,4,1.05,"r4c2"
"681",521541871,4,23,598,17.0857142857143,NA,"r4c2"
"682",521577591,1,4,120,30,2,"r4c2"
"683",521577602,1,13,390,30,1,"r4c2"
"684",521577604,5,14,1135,59.7368421052632,NA,"r4c2"
"685",521577725,1,8,80,10,0.3,"r4c2"
"686",521577726,1,1,2,2,4.9,"r4c2"
"687",521577954,1,10,200,20,1.54,"r4c2"
"688",521613673,5,19,3195,122.884615384615,NA,"r4c2"
"689",521649751,2,23,4800,150,4.008625,"r4c2"
"690",521649752,1,6,600,100,2.414,"r4c2"
"691",521650119,2,25,930,37.2,NA,"r4c2"
"692",521685837,2,14,480,34.2857142857143,NA,"r4c2"
"693",521721932,3,8,441,44.1,NA,"r4c2"
"694",521722284,1,11,297,27,0.64,"r4c2"
"695",521758005,1,10,1500,150,5,"r4c2"
"696",521758006,2,11,1400,100,NA,"r4c2"
"697",521758013,1,3,15,5,3,"r4c2"
"698",521758367,23,53,9295,32.9609929078014,NA,"r4c2"
"699",521794062,1,13,780,60,NA,"r4c2"
"700",521794087,1,4,68,17,0.2,"r4c2"
"701",521794088,10,40,10859,119.32967032967,NA,"r4c2"
"702",521794089,2,16,3507,206.294117647059,NA,"r4c2"
"703",521830168,3,19,1320,52.8,NA,"r4c2"
"704",521830171,2,2,29,14.5,NA,"r4c2"
"705",521830172,4,30,2580,61.4285714285714,NA,"r4c2"
"706",521830532,1,7,35,5,NA,"r4c2"
"707",521831128,1,3,6,2,0.77,"r4c2"
"708",521866253,5,36,5760,101.052631578947,NA,"r4c2"
"709",521866254,4,30,2900,74.3589743589744,NA,"r4c2"
"710",521867052,1,4,120,30,5,"r4c2"
"711",521902338,1,10,1200,120,4.828,"r4c2"
"712",521902344,1,3,30,10,NA,"r4c2"
"713",521938402,2,3,45,11.25,NA,"r4c2"
"714",521938404,6,29,690,16.4285714285714,NA,"r4c2"
"715",521974493,2,22,9180,270,3.75,"r4c2"
"716",521974510,1,5,35,7,0.12,"r4c2"
"717",522046676,1,6,120,20,NA,"r4c2"
"718",522082698,1,4,12,3,0.1,"r4c2"
"719",522082759,5,18,1720,44.1025641025641,1.17948717948718,"r4c2"
"720",522082760,1,6,306,51,1.64,"r4c2"
"721",522083110,4,13,262,13.1,NA,"r4c2"
"722",522154927,4,13,155,11.9230769230769,NA,"r4c2"
"723",522155276,1,5,600,120,1,"r4c2"
"724",522190982,1,2,4,2,NA,"r4c2"
"725",522191113,1,1,2,2,4.93,"r4c2"
"726",522263177,2,4,23,5.75,NA,"r4c2"
"727",522299261,1,2,6,3,NA,"r4c2"
"728",522299602,1,5,310,62,0.96,"r4c2"
"729",522335312,1,1,1,1,0.1,"r4c2"
"730",522335334,1,23,6900,300,4.828,"r4c2"
"731",522335340,1,2,116,58,1.66,"r4c2"
"732",522335388,1,6,540,90,NA,"r4c2"
"733",522371445,1,1,5,5,NA,"r4c2"
"734",522371473,3,12,900,64.2857142857143,NA,"r4c2"
"735",522407470,1,2,188,94,3,"r4c2"
"736",522407510,1,2,4,2,1.82,"r4c2"
"737",522407526,2,12,184,15.3333333333333,NA,"r4c2"
"738",522443603,3,21,758,30.32,2.5452,"r4c2"
"739",522443605,1,1,20,20,0.1,"r4c2"
"740",522443607,1,6,372,62,1.23,"r4c2"
"741",522443608,3,14,112,7.46666666666667,NA,"r4c2"
"742",522443609,1,16,4128,258,3.47,"r4c2"
"743",522479558,4,12,79,3.59090909090909,NA,"r4c2"
"744",522479674,1,11,1947,177,0.42,"r4c2"
"745",522479675,8,28,2426,41.1186440677966,NA,"r4c2"
"746",522479676,26,61,12800,51.8218623481781,NA,"r4c2"
"747",522479677,5,34,3015,64.1489361702128,NA,"r4c2"
"748",522479678,2,22,312,13.5652173913043,NA,"r4c2"
"749",522479681,1,4,36,9,0.14,"r4c2"
"750",522479683,2,13,340,26.1538461538462,NA,"r4c2"
"751",522480021,1,5,15,3,NA,"r4c2"
"752",522515689,1,6,90,15,NA,"r4c2"
"753",522515714,1,3,300,100,4,"r4c2"
"754",522515757,2,14,420,30,NA,"r4c2"
"755",522516104,1,9,135,15,0.81,"r4c2"
"756",522587805,3,23,1298,48.0740740740741,NA,"r4c2"
"757",522623891,1,5,5,1,0.438,"r4c2"
"758",522624352,2,7,91,8.27272727272727,NA,"r4c2"
"759",522624353,16,34,2383,18.7637795275591,NA,"r4c2"
"760",522660044,1,3,57,19,NA,"r4c2"
"761",522660088,1,5,150,30,NA,"r4c2"
"762",522660089,1,2,20,10,NA,"r4c2"
"763",522768682,1,9,594,66,4.46,"r4c2"
"764",522768683,14,35,12714,98.5581395348837,3.08875968992248,"r4c2"
"765",522804766,1,5,25,5,NA,"r4c2"
"766",522840845,3,10,568,40.5714285714286,1.17428571428571,"r4c2"
"767",522840851,2,14,325,17.1052631578947,NA,"r4c2"
"768",522876600,1,3,90,30,4,"r4c2"
"769",522876934,2,12,956,47.8,3.5695,"r4c2"
"770",522913011,1,12,1476,123,2.81,"r4c2"
"771",522985176,1,6,66,11,0.76,"r4c2"
"772",522985183,1,14,210,15,NA,"r4c2"
"773",523021266,6,25,1235,22.0535714285714,NA,"r4c2"
"774",523021267,85,83,53929,61.4225512528474,NA,"r4c2"
"775",523057346,27,46,8008,22.88,NA,"r4c2"
"776",523057347,8,26,1531,22.8507462686567,NA,"r4c2"
"777",523057348,31,17,9093,50.2375690607735,NA,"r4c2"
"778",523057349,1,1,60,60,2,"r4c2"
"779",523092978,1,5,180,36,0.868,"r4c2"
"780",523093021,2,34,4940,123.5,3.9375,"r4c2"
"781",523093174,1,1,2,2,NA,"r4c2"
"782",523093427,1,1,3,3,NA,"r4c2"
"783",523093428,3,24,680,15.8139534883721,NA,"r4c2"
"784",523093432,3,19,405,16.875,NA,"r4c2"
"785",523093433,6,40,2254,25.6136363636364,NA,"r4c2"
"786",523129100,2,12,195,13,NA,"r4c2"
"787",523129103,1,7,266,38,2.07,"r4c2"
"788",523129512,1,1,1,1,NA,"r4c2"
"789",523129514,6,14,305,8.24324324324324,NA,"r4c2"
"790",523129515,4,30,3628,75.5833333333333,NA,"r4c2"
"791",523165182,1,2,20,10,NA,"r4c2"
"792",523201230,2,9,380,31.6666666666667,NA,"r4c2"
"793",523201679,2,15,990,55,1.425,"r4c2"
"794",523201681,7,38,3138,46.1470588235294,NA,"r4c2"
"795",523237313,1,6,72,12,0.5,"r4c2"
"796",523237314,5,17,506,12.65,NA,"r4c2"
"797",523237316,2,24,735,22.2727272727273,NA,"r4c2"
"798",523237417,8,47,6895,79.2528735632184,2.72758620689655,"r4c2"
"799",523237506,1,6,246,41,1.3,"r4c2"
"800",523237562,1,8,624,78,1.25,"r4c2"
"801",523237756,1,4,24,6,1.11,"r4c2"
"802",523237763,2,9,516,43,1.785,"r4c2"
"803",523237764,15,45,6273,31.0544554455446,NA,"r4c2"
"804",523237765,3,13,1729,91,NA,"r4c2"
"805",523273395,5,26,5145,79.1538461538462,NA,"r4c2"
"806",523273396,4,14,1902,59.4375,NA,"r4c2"
"807",523273587,1,1,3,3,4.56,"r4c2"
"808",523273847,2,17,759,33,2.10739130434783,"r4c2"
"809",523273848,1,5,430,86,3.42,"r4c2"
"810",523309491,1,3,9,3,1.85,"r4c2"
"811",523309929,1,6,180,30,3,"r4c2"
"812",523309930,1,6,60,10,NA,"r4c2"
"813",523345503,1,8,320,40,3.72,"r4c2"
"814",523345559,1,4,480,120,2,"r4c2"
"815",523345596,4,7,108,13.5,NA,"r4c2"
"816",523345679,4,32,2900,60.4166666666667,2.63541666666667,"r4c2"
"817",523346012,4,34,3310,64.9019607843137,1.90529411764706,"r4c2"
"818",523346013,54,77,31393,45.5631349782293,NA,"r4c2"
"819",523381653,1,9,1350,150,2,"r4c2"
"820",523381678,1,2,4,2,1.71,"r4c2"
"821",523381717,1,4,40,10,NA,"r4c2"
"822",523381747,5,37,6405,92.8260869565217,NA,"r4c2"
"823",523381760,11,45,7381,62.5508474576271,NA,"r4c2"
"824",523381764,1,29,3480,120,0.72,"r4c2"
"825",523381766,1,22,1430,65,2,"r4c2"
"826",523381767,1,20,400,20,1,"r4c2"
"827",523417745,1,3,15,5,0.1,"r4c2"
"828",523417839,4,21,1828,63.0344827586207,NA,"r4c2"
"829",523417840,14,28,4476,67.8181818181818,NA,"r4c2"
"830",523417841,2,6,262,37.4285714285714,3.67571428571429,"r4c2"
"831",523417843,1,6,12,2,NA,"r4c2"
"832",523417845,1,4,68,17,4.32,"r4c2"
"833",523417847,1,2,56,28,1.92,"r4c2"
"834",523417849,27,65,22883,70.6265432098765,NA,"r4c2"
"835",523417850,1,3,12,4,1.17,"r4c2"
"836",523418062,2,5,524,74.8571428571429,0.481428571428571,"r4c2"
"837",523418063,16,41,10366,54.2722513089005,NA,"r4c2"
"838",523418064,2,9,612,51,1.9125,"r4c2"
"839",523418168,3,19,475,15.3225806451613,NA,"r4c2"
"840",523418171,1,6,6,1,NA,"r4c2"
"841",523453608,1,8,80,10,3.791,"r4c2"
"842",523453881,2,8,430,53.75,NA,"r4c2"
"843",523453925,3,9,198,19.8,1.273,"r4c2"
"844",523453926,1,7,112,16,1.96,"r4c2"
"845",523453928,1,4,92,23,4.04,"r4c2"
"846",523453929,1,3,24,8,NA,"r4c2"
"847",523453930,4,10,232,15.4666666666667,NA,"r4c2"
"848",523453931,2,6,74,9.25,NA,"r4c2"
"849",523453932,4,14,560,24.3478260869565,NA,"r4c2"
"850",523453933,2,11,530,48.1818181818182,3.95454545454546,"r4c2"
"851",523454146,3,8,211,15.0714285714286,NA,"r4c2"
"852",523454249,5,29,1716,26.8125,NA,"r4c2"
"853",523454252,1,4,80,20,1.03,"r4c2"
"854",523489666,1,4,60,15,0.282,"r4c2"
"855",523489973,1,4,56,14,0.5,"r4c2"
"856",523489982,4,10,150,10,NA,"r4c2"
"857",523489984,3,15,560,22.4,NA,"r4c2"
"858",523489986,3,10,290,20.7142857142857,NA,"r4c2"
"859",523489992,1,4,120,30,NA,"r4c2"
"860",523490007,2,14,500,31.25,NA,"r4c2"
"861",523490011,2,20,1101,52.4285714285714,NA,"r4c2"
"862",523490092,2,30,4516,122.054054054054,NA,"r4c2"
"863",523490329,4,25,1305,26.6326530612245,1.09795918367347,"r4c2"
"864",523490331,28,46,26496,63.8457831325301,NA,"r4c2"
"865",523490332,11,47,3999,27.7708333333333,NA,"r4c2"
"866",523526044,2,5,75,12.5,NA,"r4c2"
"867",523526046,1,1,10,10,0.27,"r4c2"
"868",523526092,1,9,270,30,2,"r4c2"
"869",523526096,1,5,50,10,NA,"r4c2"
"870",523526409,1,11,660,60,NA,"r4c2"
"871",523526410,5,23,525,18.1034482758621,1.28275862068966,"r4c2"
"872",523526414,1,6,156,26,0.663,"r4c2"
"873",523526415,147,61,104555,64.5799876466955,NA,"r4c2"
"874",523562173,2,6,65,9.28571428571429,NA,"r4c2"
"875",523562174,3,12,418,23.2222222222222,NA,"r4c2"
"876",523562233,1,7,21,3,0.72,"r4c2"
"877",523562392,1,5,600,120,NA,"r4c2"
"878",523562491,4,12,370,20.5555555555556,1.11111111111111,"r4c2"
"879",523562494,3,20,5940,180,NA,"r4c2"
"880",523562496,4,17,3960,107.027027027027,NA,"r4c2"
"881",523562497,1,1,1,1,NA,"r4c2"
"882",523562498,3,20,245,7,NA,"r4c2"
"883",523562513,3,16,822,27.4,NA,"r4c2"
"884",523562514,1,6,240,40,1.29,"r4c2"
"885",523598077,1,11,440,40,1.04,"r4c2"
"886",523598217,3,20,1250,41.6666666666667,NA,"r4c2"
"887",523598255,6,26,3200,57.1428571428571,3.01517857142857,"r4c2"
"888",523598258,1,1,1,1,NA,"r4c2"
"889",523598265,1,3,15,5,1.84,"r4c2"
"890",523598314,1,18,252,14,NA,"r4c2"
"891",523598315,3,25,1854,59.8064516129032,NA,"r4c2"
"892",523598316,14,23,2125,35.4166666666667,NA,"r4c2"
"893",523598317,1,4,40,10,NA,"r4c2"
"894",523598444,1,5,50,10,NA,"r4c2"
"895",523598577,1,5,25,5,NA,"r4c2"
"896",523598579,1,13,195,15,1,"r4c2"
"897",523598597,1,4,100,25,0.1,"r4c2"
"898",523598972,1,2,24,12,4.876,"r4c2"
"899",523634268,1,7,168,24,0.55,"r4c2"
"900",523634338,1,1,3,3,NA,"r4c2"
"901",523634348,1,10,450,45,3.74,"r4c2"
"902",523634362,1,5,130,26,0.93,"r4c2"
"903",523634381,1,1,25,25,4.36,"r4c2"
"904",523634382,1,15,270,18,NA,"r4c2"
"905",523634383,1,2,40,20,0.5,"r4c2"
"906",523634399,21,50,7708,39.1269035532995,NA,"r4c2"
"907",523634400,2,4,66,13.2,0.8,"r4c2"
"908",523634417,1,35,2450,70,2,"r4c2"
"909",523634664,3,22,5276,150.742857142857,NA,"r4c2"
"910",523634679,7,28,3779,75.58,1.2686,"r4c2"
"911",523670431,2,8,93,11.625,3.0175,"r4c2"
"912",523670443,2,13,327,25.1538461538462,NA,"r4c2"
"913",523670444,50,74,56005,113.831300813008,NA,"r4c2"
"914",523670445,1,5,175,35,NA,"r4c2"
"915",523670458,1,1,1,1,0.49,"r4c2"
"916",523670459,1,14,350,25,0.5,"r4c2"
"917",523670470,1,11,330,30,NA,"r4c2"
"918",523670740,1,1,1,1,NA,"r4c2"
"919",523670742,1,2,80,40,2,"r4c2"
"920",523670761,2,17,2541,121,3.77285714285714,"r4c2"
"921",523670764,1,29,870,30,3,"r4c2"
"922",523706425,1,5,50,10,NA,"r4c2"
"923",523706426,1,1,50,50,NA,"r4c2"
"924",523706452,1,3,3,1,0.1,"r4c2"
"925",523706504,2,11,490,37.6923076923077,2.69230769230769,"r4c2"
"926",523706526,1,6,168,28,1.03,"r4c2"
"927",523706531,3,19,1597,66.5416666666667,3.10654166666667,"r4c2"
"928",523706533,1,5,50,10,NA,"r4c2"
"929",523706569,1,11,330,30,1.81,"r4c2"
"930",523706759,1,5,10,2,4.16,"r4c2"
"931",523706825,9,25,7360,77.4736842105263,NA,"r4c2"
"932",523706846,2,14,625,32.8947368421053,2.44,"r4c2"
"933",523742411,1,4,8,2,0.76,"r4c2"
"934",523742500,1,2,34,17,NA,"r4c2"
"935",523742508,20,51,8359,35.5702127659575,NA,"r4c2"
"936",523742596,1,4,44,11,2.84,"r4c2"
"937",523742608,2,21,3684,127.034482758621,4.2251724137931,"r4c2"
"938",523742908,1,4,4,1,NA,"r4c2"
"939",523778489,1,11,660,60,1.33,"r4c2"
"940",523778491,1,7,28,4,NA,"r4c2"
"941",523778496,6,20,476,12.5263157894737,NA,"r4c2"
"942",523778582,1,1,2,2,NA,"r4c2"
"943",523778591,1,10,200,20,NA,"r4c2"
"944",523778669,6,19,552,16.2352941176471,0.384117647058824,"r4c2"
"945",523778687,6,36,9743,121.7875,NA,"r4c2"
"946",523778691,1,13,195,15,NA,"r4c2"
"947",523778989,1,3,99,33,3.77,"r4c2"
"948",523778993,1,1,1,1,0.09,"r4c2"
"949",523814683,3,21,1180,47.2,NA,"r4c2"
"950",523814752,1,5,50,10,1.32,"r4c2"
"951",523814970,2,12,274,18.2666666666667,0.807333333333333,"r4c2"
"952",523850834,20,47,5698,40.1267605633803,NA,"r4c2"
"953",523850835,1,11,330,30,2,"r4c2"
"954",523850855,1,15,1575,105,5,"r4c2"
"955",523850856,1,5,225,45,5,"r4c2"
"956",523851155,2,22,990,45,3,"r4c2"
"957",523886842,5,27,2791,53.6730769230769,1.13076923076923,"r4c2"
"958",523886922,1,1,8,8,3.95,"r4c2"
"959",523887241,18,50,20597,76.5687732342007,2.13100371747212,"r4c2"
"960",523922944,1,11,121,11,NA,"r4c2"
"961",523922945,1,1,1,1,1.354,"r4c2"
"962",523922999,2,12,225,18.75,NA,"r4c2"
"963",523923006,1,10,1310,131,3.85,"r4c2"
"964",523923016,4,35,5160,107.5,NA,"r4c2"
"965",523923021,11,27,5615,71.9871794871795,NA,"r4c2"
"966",523958762,1,7,70,10,3.877,"r4c2"
"967",523958910,18,66,21463,80.0858208955224,NA,"r4c2"
"968",523959095,1,2,80,40,5,"r4c2"
"969",523959102,3,13,1925,106.944444444444,NA,"r4c2"
"970",523995167,1,5,900,180,5,"r4c2"
"971",523995172,1,1,3,3,0.19,"r4c2"
"972",523995173,1,5,425,85,2.78,"r4c2"
"973",523995174,1,2,10,5,0.43,"r4c2"
"974",523995175,2,3,15,5,NA,"r4c2"
"975",523995184,1,2,2,1,NA,"r4c2"
"976",523995193,1,3,60,20,NA,"r4c2"
"977",523995229,1,2,20,10,2,"r4c2"
"978",523995505,1,5,60,12,1.05,"r4c2"
"979",524031184,1,24,4320,180,2.7,"r4c2"
"980",524031246,1,4,20,5,NA,"r4c2"
"981",524031269,1,12,1320,110,3,"r4c2"
"982",524031313,1,8,184,23,NA,"r4c2"
"983",524031475,1,1,1,1,NA,"r4c2"
"984",524067250,1,1,5,5,NA,"r4c2"
"985",524067265,2,2,7,3.5,NA,"r4c2"
"986",524067270,2,10,54,3.6,0.132,"r4c2"
"987",524067329,4,15,350,19.4444444444444,NA,"r4c2"
"988",524067334,1,2,40,20,NA,"r4c2"
"989",524067344,1,9,153,17,NA,"r4c2"
"990",524067348,1,21,1932,92,3.83,"r4c2"
"991",524067349,1,6,120,20,NA,"r4c2"
"992",524067405,1,2,10,5,NA,"r4c2"
