"","cell","number_checklists","total_SR","total_duration","avg_duration","no_months","square"
"1418",357377855,3,25,750,30,1,"r3c3"
"1419",357413836,2,10,350,26.9230769230769,1,"r3c3"
"1420",357413837,5,27,1840,49.7297297297297,1,"r3c3"
"1421",357413838,1,15,1800,120,1,"r3c3"
"1422",357449919,6,40,11251,129.32183908046,2,"r3c3"
"1423",357522184,10,45,3200,45.0704225352113,2,"r3c3"
"1424",357558282,3,13,250,19.2307692307692,1,"r3c3"
"1425",357666518,2,22,4520,145.806451612903,2,"r3c3"
"1426",357666530,1,4,56,14,1,"r3c3"
"1427",357702597,1,5,75,15,1,"r3c3"
"1428",357738474,1,2,30,15,1,"r3c3"
"1429",357882367,2,2,220,110,1,"r3c3"
"1430",357918912,2,2,480,240,2,"r3c3"
"1431",358063419,1,13,195,15,1,"r3c3"
"1432",358171620,2,34,2132,54.6666666666667,2,"r3c3"
"1433",358243791,1,25,3375,135,1,"r3c3"
"1434",358279912,1,4,20,5,1,"r3c3"
"1435",358640521,1,8,2400,300,1,"r3c3"
"1436",358712351,1,14,1400,100,1,"r3c3"
"1437",358820929,1,7,35,5,1,"r3c3"
"1438",358855025,2,51,10251,201,1,"r3c3"
"1439",358893407,3,3,526,175.333333333333,1,"r3c3"
"1440",358929493,28,28,59,2.10714285714286,1,"r3c3"
"1441",358965260,1,29,6090,210,1,"r3c3"
"1442",358965304,1,7,35,5,1,"r3c3"
"1443",359001363,10,53,8946,156.947368421053,2,"r3c3"
"1444",359001382,1,3,45,15,1,"r3c3"
"1445",359073829,1,12,540,45,1,"r3c3"
"1446",359109249,1,18,2700,150,1,"r3c3"
"1447",359181950,1,2,68,34,1,"r3c3"
"1448",359253935,75,96,46526,45.435546875,3,"r3c3"
"1449",359254240,2,16,480,30,1,"r3c3"
"1450",359290153,1,27,4860,180,1,"r3c3"
"1451",359290323,1,1,38,38,1,"r3c3"
"1452",359326384,2,26,26,1,1,"r3c3"
"1453",359326407,1,11,990,90,1,"r3c3"
"1454",359361816,1,5,100,20,1,"r3c3"
"1455",359362155,7,54,4662,60.5454545454545,1,"r3c3"
"1456",359362357,4,12,3102,258.5,2,"r3c3"
"1457",359362446,1,1,25,25,1,"r3c3"
"1458",359362489,1,29,4350,150,1,"r3c3"
"1459",359362490,2,22,2880,102.857142857143,2,"r3c3"
"1460",359398319,2,8,270,24.5454545454545,1,"r3c3"
"1461",359398398,3,32,918,17,1,"r3c3"
"1462",359398429,1,9,405,45,1,"r3c3"
"1463",359434400,1,8,240,30,1,"r3c3"
"1464",359506499,1,8,104,13,1,"r3c3"
"1465",359506571,1,34,5644,166,1,"r3c3"
"1466",359506575,1,3,36,12,1,"r3c3"
"1467",359542589,1,10,450,45,1,"r3c3"
"1468",359542659,1,17,2295,135,1,"r3c3"
"1469",359542766,1,1,7,7,1,"r3c3"
"1470",359614831,1,10,2140,214,1,"r3c3"
"1471",359650832,3,79,6628,78.9047619047619,1,"r3c3"
"1472",359651011,2,14,220,12.9411764705882,1,"r3c3"
"1473",359651158,1,16,1920,120,1,"r3c3"
"1474",359651159,2,14,395,23.2352941176471,1,"r3c3"
"1475",359687093,4,41,9404,154.16393442623,2,"r3c3"
"1476",359687096,1,1,50,50,1,"r3c3"
"1477",359723175,7,46,4184,44.989247311828,2,"r3c3"
"1478",359723323,2,38,6420,131.020408163265,1,"r3c3"
"1479",359759417,1,11,660,60,1,"r3c3"
"1480",359759420,4,48,7260,106.764705882353,1,"r3c3"
"1481",359795499,1,5,300,60,1,"r3c3"
"1482",360012028,1,4,60,15,1,"r3c3"
"1483",360120280,1,9,1080,120,1,"r3c3"
"1484",360156009,1,1,106,106,1,"r3c3"
"1485",360156010,1,2,480,240,1,"r3c3"
"1486",360156370,1,10,300,30,1,"r3c3"
"1487",360298340,2,14,420,30,1,"r3c3"
"1488",360336755,1,13,1560,120,1,"r3c3"
"1489",360445022,2,12,305,23.4615384615385,2,"r3c3"
"1490",360478715,3,31,3720,120,1,"r3c3"
"1491",360478716,4,20,1240,59.0476190476191,1,"r3c3"
"1492",360480890,1,4,104,26,1,"r3c3"
"1493",360552957,1,8,80,10,1,"r3c3"
"1494",360625216,2,4,12,3,1,"r3c3"
"1495",360659122,5,11,1093,99.3636363636364,1,"r3c3"
"1496",360697246,1,6,360,60,1,"r3c3"
"1497",360877657,1,1,90,90,1,"r3c3"
"1498",360877704,1,9,720,80,1,"r3c3"
"1499",361058060,4,42,641,13.3541666666667,2,"r3c3"
"1500",361202449,1,14,420,30,1,"r3c3"
"1501",361202516,4,50,5999,71.4166666666667,2,"r3c3"
"1502",361238598,2,17,204,12,1,"r3c3"
"1503",361310672,3,4,440,110,1,"r3c3"
"1504",361455022,1,3,315,105,1,"r3c3"
"1505",361455023,1,9,675,75,1,"r3c3"
"1506",361455024,4,24,4800,150,1,"r3c3"
"1507",362210611,3,14,420,30,1,"r3c3"
"1508",362212651,1,13,611,47,1,"r3c3"
"1509",362248733,1,7,224,32,1,"r3c3"
