"","term","value","urban2","estimate","p.value","s.value","conf.low","conf.high"
"50","urban2","Suburban","Suburban",105.27045324202,0,Inf,102.795986637734,107.774348914716
"51","urban2","Urban","Urban",92.0259989435404,0,Inf,89.3589430731807,94.7322729069304
"52","urban2","Natural","Natural",128.596504707115,0,Inf,127.197347365552,130.003315304976
"53","urban2","Suburban","Suburban",106.209104662302,0,Inf,103.825780942633,108.619473483531
"54","urban2","Urban","Urban",91.9283751389462,0,Inf,89.1948707520613,94.7031358080745
"55","urban2","Natural","Natural",128.118098472958,0,Inf,126.722184237993,129.521659031131
"56","urban2","Suburban","Suburban",105.955376140089,0,Inf,103.549677545549,108.388699731788
"57","urban2","Urban","Urban",92.6820578564152,0,Inf,89.9554088577905,95.4494160764588
"58","urban2","Natural","Natural",128.666282697162,0,Inf,127.274632589925,130.065499802171
"59","urban2","Suburban","Suburban",106.820854049096,0,Inf,104.356522533735,109.313944026553
"60","urban2","Urban","Urban",90.8706224288101,0,Inf,88.1482488801873,93.6343980163144
"61","urban2","Natural","Natural",128.552688776355,0,Inf,127.154169700296,129.958856729117
"62","urban2","Suburban","Suburban",105.909657338782,0,Inf,103.4940262625,108.3531554876
"63","urban2","Urban","Urban",92.7853522591281,0,Inf,90.0156748673203,95.5969963361123
"64","urban2","Natural","Natural",128.560261764482,0,Inf,127.159402379386,129.968795263128
"65","urban2","Suburban","Suburban",105.161949152784,0,Inf,102.762312121273,107.589281122828
"66","urban2","Urban","Urban",93.0757430678711,0,Inf,90.3173902985421,95.8755856149841
"67","urban2","Natural","Natural",128.889873809357,0,Inf,127.486976211631,130.300448139217
"68","urban2","Suburban","Suburban",105.655822473059,0,Inf,103.269552167133,108.069348787046
"69","urban2","Urban","Urban",93.1034786547919,0,Inf,90.3208549666928,95.9283183345437
"70","urban2","Natural","Natural",128.683330363004,0,Inf,127.285805058614,130.088485851118
"71","urban2","Suburban","Suburban",107.53511092545,0,Inf,105.139575313652,109.957630345242
"72","urban2","Urban","Urban",93.674604560802,0,Inf,90.9076098030803,96.4830805099157
"73","urban2","Natural","Natural",128.78740348345,0,Inf,127.395736288639,130.186630706884
"74","urban2","Suburban","Suburban",105.961878918317,0,Inf,103.546716740853,108.404883400407
"75","urban2","Urban","Urban",91.6047016329408,0,Inf,88.8304948669173,94.4215645892065
"76","urban2","Natural","Natural",128.661570500319,0,Inf,127.262325361195,130.068465966837
"77","urban2","Suburban","Suburban",105.962038574617,0,Inf,103.568469892422,108.382951045548
"78","urban2","Urban","Urban",92.33854114272,0,Inf,89.554601089616,95.1650928966469
"79","urban2","Natural","Natural",128.507627977985,0,Inf,127.109225416672,129.913680834376
"80","urban2","Suburban","Suburban",105.654989112437,0,Inf,103.220070058744,108.11829371037
"81","urban2","Urban","Urban",92.9824728901915,0,Inf,90.2130997643876,95.7937131070616
"82","urban2","Natural","Natural",128.999486204437,0,Inf,127.607643781354,130.398878065368
"83","urban2","Suburban","Suburban",106.631627575999,0,Inf,104.177194796838,109.114638117568
"84","urban2","Urban","Urban",92.5246964543657,0,Inf,89.8034807827653,95.2865280486219
"85","urban2","Natural","Natural",128.629098988304,0,Inf,127.234002333093,130.031802481443
"86","urban2","Suburban","Suburban",105.710690771096,0,Inf,103.274405946674,108.175378029537
"87","urban2","Urban","Urban",92.2812401359826,0,Inf,89.5213073730832,95.0830736746347
"88","urban2","Natural","Natural",129.193332706454,0,Inf,127.799150257286,130.595078641452
"89","urban2","Suburban","Suburban",106.350123808423,0,Inf,103.893958427934,108.834984190278
"90","urban2","Urban","Urban",93.1043872291231,0,Inf,90.3547676107293,95.8952194687813
"91","urban2","Natural","Natural",128.711821978552,0,Inf,127.313957619277,130.117318535384
"92","urban2","Suburban","Suburban",105.581837036226,0,Inf,103.18126943742,108.010009681746
"93","urban2","Urban","Urban",92.8045914926228,0,Inf,90.08556049103,95.5640486083345
"94","urban2","Natural","Natural",128.856278983488,0,Inf,127.455700224375,130.264511054436
"95","urban2","Suburban","Suburban",106.242378394304,0,Inf,103.857861612704,108.653958940292
"96","urban2","Urban","Urban",92.6557798000378,0,Inf,89.8531096756694,95.5014912413927
"97","urban2","Natural","Natural",128.998259785449,0,Inf,127.604481165456,130.399608991643
"98","urban2","Suburban","Suburban",106.589233921109,0,Inf,104.152092980968,109.054560384494
"99","urban2","Urban","Urban",93.53408622842,0,Inf,90.7505425036666,96.3596766377061
"100","urban2","Natural","Natural",128.172986257609,0,Inf,126.788137689964,129.565356833594
"101","urban2","Suburban","Suburban",105.926533964663,0,Inf,103.476692923869,108.40503705901
"102","urban2","Urban","Urban",93.0008566990229,0,Inf,90.2337775547226,95.8097246874403
"103","urban2","Natural","Natural",128.600223202252,0,Inf,127.208092257309,129.999930300119
"104","urban2","Suburban","Suburban",105.51769046936,0,Inf,103.127519946427,107.935242893653
"105","urban2","Urban","Urban",92.2613065346298,0,Inf,89.5050440034039,95.0593667906876
"106","urban2","Natural","Natural",129.013473448738,0,Inf,127.610256691925,130.42436304229
"107","urban2","Suburban","Suburban",106.227684970591,0,Inf,103.842540208194,108.639911623769
"108","urban2","Urban","Urban",92.5017655547232,0,Inf,89.7589423018268,95.2858676190002
"109","urban2","Natural","Natural",129.008603081457,0,Inf,127.608436081276,130.416409801222
"110","urban2","Suburban","Suburban",106.513330954015,0,Inf,104.102013815417,108.95225596182
"111","urban2","Urban","Urban",92.1446044009903,0,Inf,89.4159987161667,94.9142195851225
"112","urban2","Natural","Natural",128.927253287891,0,Inf,127.530413617246,130.33170113637
"113","urban2","Suburban","Suburban",105.565128900001,0,Inf,103.193751520174,107.963444592988
"114","urban2","Urban","Urban",93.6737394673291,0,Inf,90.8726493773595,96.5173476346665
"115","urban2","Natural","Natural",128.90179875168,0,Inf,127.50119913094,130.310049195333
"116","urban2","Suburban","Suburban",106.619539184655,0,Inf,104.218275516684,109.048152093588
"117","urban2","Urban","Urban",92.3726636110927,0,Inf,89.6162346681848,95.1708442014316
"118","urban2","Natural","Natural",128.569185564721,0,Inf,127.174485735588,129.971491455292
"119","urban2","Suburban","Suburban",105.88786252389,0,Inf,103.479980431755,108.323437922779
"120","urban2","Urban","Urban",91.2643138668945,0,Inf,88.4999372908936,94.0712029537707
"121","urban2","Natural","Natural",129.009119560275,0,Inf,127.613063956291,130.412769931177
"122","urban2","Suburban","Suburban",106.167376453085,0,Inf,103.729925938688,108.633133025971
"123","urban2","Urban","Urban",92.7559959200565,0,Inf,90.0610059820957,95.4907161091065
"124","urban2","Natural","Natural",128.47290825155,0,Inf,127.071983373849,129.881513209437
"125","urban2","Suburban","Suburban",106.156232301124,0,Inf,103.770859177708,108.568710971401
"126","urban2","Urban","Urban",92.2557412083582,0,Inf,89.4783578412057,95.0755729045455
"127","urban2","Natural","Natural",129.183785222651,0,Inf,127.779707318264,130.595535226516
"128","urban2","Suburban","Suburban",105.522069990049,0,Inf,103.12172892141,107.950026678857
"129","urban2","Urban","Urban",91.09719503467,0,Inf,88.4138902008224,93.8206117483083
"130","urban2","Natural","Natural",128.300535196515,0,Inf,126.908551215575,129.70011151612
"131","urban2","Suburban","Suburban",106.322298826266,0,Inf,103.898704167951,108.773835536868
"132","urban2","Urban","Urban",91.8288515532513,0,Inf,89.0589133923703,94.6412083224445
"133","urban2","Natural","Natural",128.332220425362,0,Inf,126.943043356195,129.728957283866
"134","urban2","Suburban","Suburban",105.783534394948,0,Inf,103.404583280176,108.189540542593
"135","urban2","Urban","Urban",92.1463436281441,0,Inf,89.4157264564384,94.9180304561612
"136","urban2","Natural","Natural",128.929950171855,0,Inf,127.529398582333,130.338150378553
"137","urban2","Suburban","Suburban",105.259557042384,0,Inf,102.851628019164,107.695347692777
"138","urban2","Urban","Urban",93.0983157401601,0,Inf,90.3603063153386,95.877190582055
"139","urban2","Natural","Natural",128.565695546114,0,Inf,127.170645112001,129.968356084396
"140","urban2","Suburban","Suburban",105.657568551028,0,Inf,103.240946377448,108.102148118828
"141","urban2","Urban","Urban",91.8200948423542,0,Inf,89.0823786392337,94.5992450792907
"142","urban2","Natural","Natural",128.927152745346,0,Inf,127.53126865385,130.330634586285
"143","urban2","Suburban","Suburban",105.497991074045,0,Inf,103.087182679429,107.936664302595
"144","urban2","Urban","Urban",93.2121062001989,0,Inf,90.4563145904471,96.0092484941534
"145","urban2","Natural","Natural",128.331947283675,0,Inf,126.931126565698,129.74045541773
"146","urban2","Suburban","Suburban",106.126968454033,0,Inf,103.700642117294,108.58135237711
"147","urban2","Urban","Urban",92.9931498847017,0,Inf,90.2885552253389,95.7376570411624
"148","urban2","Natural","Natural",128.586794353278,0,Inf,127.196482748942,129.984663060864
"149","urban2","Suburban","Suburban",105.183454538917,0,Inf,102.762210166614,107.632891963626
"150","urban2","Urban","Urban",92.9625584575264,0,Inf,90.2017847738442,95.7649467051626
"151","urban2","Natural","Natural",128.709349083053,0,Inf,127.310503197716,130.115838064806
"152","urban2","Suburban","Suburban",105.096425863455,0,Inf,102.734920266719,107.48476518282
"153","urban2","Urban","Urban",94.0424916245383,0,Inf,91.2346752239869,96.8928620309836
"154","urban2","Natural","Natural",129.109083911706,0,Inf,127.708013273533,130.517798174703
"155","urban2","Suburban","Suburban",105.127591253114,0,Inf,102.76488439296,107.517151244735
"156","urban2","Urban","Urban",92.8003763089926,0,Inf,90.0232304347261,95.6197103027458
"157","urban2","Natural","Natural",128.735497598562,0,Inf,127.342611533614,130.13596004693
"158","urban2","Suburban","Suburban",106.226187543539,0,Inf,103.801975822533,108.678381217638
"159","urban2","Urban","Urban",91.3265929908197,0,Inf,88.5777817412163,94.1174065783113
"160","urban2","Natural","Natural",128.132019070337,0,Inf,126.735893485739,129.535792464543
"161","urban2","Suburban","Suburban",106.672630897814,0,Inf,104.310680715756,109.061023851221
"162","urban2","Urban","Urban",92.6235061864957,0,Inf,89.8386085105522,95.450911902049
"163","urban2","Natural","Natural",128.502115390948,0,Inf,127.107456992436,129.904383389159
"164","urban2","Suburban","Suburban",106.155682616916,0,Inf,103.748572159974,108.590397903807
"165","urban2","Urban","Urban",92.9729740170993,0,Inf,90.2302261056419,95.7567861002923
"166","urban2","Natural","Natural",128.707452131632,0,Inf,127.312664356423,130.109838713529
"167","urban2","Suburban","Suburban",105.734031777712,0,Inf,103.312645191575,108.183466213042
"168","urban2","Urban","Urban",93.4358960192721,0,Inf,90.719277030479,96.1925921894615
"169","urban2","Natural","Natural",128.65351597237,0,Inf,127.255225160899,130.059447131641
"170","urban2","Suburban","Suburban",106.38747638613,0,Inf,103.978911422742,108.823618831704
"171","urban2","Urban","Urban",91.5552926257487,0,Inf,88.8329976521145,94.3186729265574
"172","urban2","Natural","Natural",129.217763388846,0,Inf,127.823260530105,130.619831781301
"173","urban2","Suburban","Suburban",107.100620391457,0,Inf,104.685693909079,109.543084344859
"174","urban2","Urban","Urban",92.6066737483112,0,Inf,89.8380875322978,95.4172754812822
"175","urban2","Natural","Natural",128.540333890773,0,Inf,127.142121519068,129.946192514348
"176","urban2","Suburban","Suburban",105.683427334052,0,Inf,103.318834540278,108.074773321613
"177","urban2","Urban","Urban",92.4506337272133,0,Inf,89.7056120985392,95.2370240805807
"178","urban2","Natural","Natural",129.032968867484,0,Inf,127.637423486876,130.43610203913
"179","urban2","Suburban","Suburban",105.50204706184,0,Inf,103.097303030264,107.934514027332
"180","urban2","Urban","Urban",93.7233610277407,0,Inf,90.9433433154076,96.5452321777898
"181","urban2","Natural","Natural",128.462375875994,0,Inf,127.065450859243,129.866937689518
"182","urban2","Suburban","Suburban",106.467615352317,0,Inf,104.077281338813,108.885087904494
"183","urban2","Urban","Urban",92.1942521885906,0,Inf,89.4075186767332,95.0237514777695
"184","urban2","Natural","Natural",128.964790189993,0,Inf,127.566658635023,130.370541810146
"185","urban2","Suburban","Suburban",106.599294709694,0,Inf,104.176459549149,109.049980911057
"186","urban2","Urban","Urban",93.4263602373074,0,Inf,90.6346938056536,96.2603704975137
"187","urban2","Natural","Natural",128.074349227495,0,Inf,126.690164496299,129.466054556761
"188","urban2","Suburban","Suburban",105.545300105028,0,Inf,103.119617722916,107.999181447824
"189","urban2","Urban","Urban",93.4032170976068,0,Inf,90.6393482127713,96.2085948689685
"190","urban2","Natural","Natural",129.21911765321,0,Inf,127.81853324574,130.627333826829
"191","urban2","Suburban","Suburban",106.525420739086,0,Inf,104.087598972739,108.991460960507
"192","urban2","Urban","Urban",92.0177968773598,0,Inf,89.3064504384119,94.7696884204358
"193","urban2","Natural","Natural",128.501645295774,0,Inf,127.104478493127,129.90644919892
"194","urban2","Suburban","Suburban",106.209214790815,0,Inf,103.784197285848,108.662237488487
"195","urban2","Urban","Urban",92.5986011732642,0,Inf,89.8271470062543,95.4121623428568
"196","urban2","Natural","Natural",128.628549123052,0,Inf,127.237448298363,130.027213187189
"197","urban2","Suburban","Suburban",106.637916307309,0,Inf,104.216511535737,109.087128862886
"198","urban2","Urban","Urban",93.1648302417788,0,Inf,90.4263042851488,95.9442075262368
"199","urban2","Natural","Natural",129.041945900461,0,Inf,127.640081452819,130.451466663601
"200","urban2","Suburban","Suburban",106.286977852298,0,Inf,103.868755475206,108.73302717923
"201","urban2","Urban","Urban",93.1877618644881,0,Inf,90.4466565988707,95.9697858027841
"202","urban2","Natural","Natural",128.515529597597,0,Inf,127.118900551733,129.91978902113
"203","urban2","Suburban","Suburban",105.769046143953,0,Inf,103.340260091325,108.226043282744
"204","urban2","Urban","Urban",93.2064790499586,0,Inf,90.4820508989712,95.9713175466598
"205","urban2","Natural","Natural",128.634109690924,0,Inf,127.238330937047,130.037502445036
"206","urban2","Suburban","Suburban",104.966756864324,0,Inf,102.568880052377,107.39233978592
"207","urban2","Urban","Urban",92.9291286205824,0,Inf,90.1704940161306,95.7293280118926
"208","urban2","Natural","Natural",128.816001529456,0,Inf,127.421535197313,130.218056721428
"209","urban2","Suburban","Suburban",106.453000345959,0,Inf,104.015245593005,108.918991413286
"210","urban2","Urban","Urban",92.0691108115012,0,Inf,89.3581369658962,94.8205956033162
"211","urban2","Natural","Natural",128.874656663191,0,Inf,127.473904375947,130.283063066411
"212","urban2","Suburban","Suburban",106.055526318223,0,Inf,103.68775906379,108.450023870068
"213","urban2","Urban","Urban",91.7230102962161,0,Inf,88.9793764650666,94.5083035686802
"214","urban2","Natural","Natural",128.636094319874,0,Inf,127.240047126123,130.039758332684
"215","urban2","Suburban","Suburban",105.612725036283,0,Inf,103.201873093822,108.051412201186
"216","urban2","Urban","Urban",91.1499295451404,0,Inf,88.4304565018231,93.9105872514393
"217","urban2","Natural","Natural",129.035799472353,0,Inf,127.641613705818,130.43755804502
"218","urban2","Suburban","Suburban",106.066883617227,0,Inf,103.642528761411,108.519266270125
"219","urban2","Urban","Urban",92.6974813331658,0,Inf,89.970409204144,95.4652685369844
"220","urban2","Natural","Natural",128.372015201021,0,Inf,126.977079211172,129.774571585756
"221","urban2","Suburban","Suburban",105.124622423719,0,Inf,102.7429676006,107.533566089056
"222","urban2","Urban","Urban",91.9422575411967,0,Inf,89.2289674483466,94.6961851910383
"223","urban2","Natural","Natural",128.341201238455,0,Inf,126.950290922625,129.739689738138
"224","urban2","Suburban","Suburban",105.362859558206,0,Inf,102.959256627319,107.79419597914
"225","urban2","Urban","Urban",92.200311645109,0,Inf,89.4666085340773,94.9751535379935
"226","urban2","Natural","Natural",128.806005607824,0,Inf,127.412241775238,130.207351226686
"227","urban2","Suburban","Suburban",106.364252627544,0,Inf,103.959496689664,108.796504462324
"228","urban2","Urban","Urban",93.1635230702241,0,Inf,90.430854381511,95.9368677965204
"229","urban2","Natural","Natural",128.396531248509,0,Inf,127.006925096657,129.793698063697
"230","urban2","Suburban","Suburban",106.189650411007,0,Inf,103.763252925652,108.64409038236
"231","urban2","Urban","Urban",91.5721526027215,0,Inf,88.8533732925146,94.331902726525
"232","urban2","Natural","Natural",129.173767641217,0,Inf,127.778940215263,130.576166724605
"233","urban2","Suburban","Suburban",105.621485327748,0,Inf,103.190304284474,108.080973400994
"234","urban2","Urban","Urban",92.807380772219,0,Inf,90.1107540994421,95.5437639763145
"235","urban2","Natural","Natural",128.682854528969,0,Inf,127.291898966181,130.081368538962
"236","urban2","Suburban","Suburban",106.052731505165,0,Inf,103.614016204783,108.519813408966
"237","urban2","Urban","Urban",92.9504378835336,0,Inf,90.2549628332628,95.6855732219444
"238","urban2","Natural","Natural",128.870507590851,0,Inf,127.47414689678,130.27447459782
"239","urban2","Suburban","Suburban",106.129975139248,0,Inf,103.715464752839,108.572268132595
"240","urban2","Urban","Urban",93.7499409426297,0,Inf,90.9912197918178,96.5498600954273
"241","urban2","Natural","Natural",129.119670923017,0,Inf,127.716743638873,130.530261527215
"242","urban2","Suburban","Suburban",106.520852010521,0,Inf,104.087255033156,108.982570374258
"243","urban2","Urban","Urban",92.8280062397661,0,Inf,90.0571755579901,95.6408192364584
"244","urban2","Natural","Natural",129.126997641306,0,Inf,127.725337167641,130.536307127434
"245","urban2","Suburban","Suburban",106.283231403696,0,Inf,103.859411422155,108.735009055474
"246","urban2","Urban","Urban",92.2294572680249,0,Inf,89.5023469300519,94.9974935713893
"247","urban2","Natural","Natural",128.329623738104,0,Inf,126.936442292631,129.73040889301
"248","urban2","Suburban","Suburban",106.245780467942,0,Inf,103.843385817919,108.67564768517
"249","urban2","Urban","Urban",92.4058541004476,0,Inf,89.6852234343662,95.1671360958203
"250","urban2","Natural","Natural",129.022502092078,0,Inf,127.618519067367,130.434165818311
"251","urban2","Suburban","Suburban",106.429119770334,0,Inf,104.008441238109,108.87764446453
"252","urban2","Urban","Urban",92.5134794974989,0,Inf,89.7431857726039,95.325884004133
"253","urban2","Natural","Natural",128.453285400409,0,Inf,127.054494069661,129.859734548274
"254","urban2","Suburban","Suburban",106.198075693018,0,Inf,103.774526066331,108.649599390518
"255","urban2","Urban","Urban",92.788982508651,0,Inf,90.0320764652624,95.5874645231835
"256","urban2","Natural","Natural",128.800417434452,0,Inf,127.40979323772,130.198589534503
"257","urban2","Suburban","Suburban",106.197767343207,0,Inf,103.750910245574,108.673142424588
"258","urban2","Urban","Urban",93.4226647488907,0,Inf,90.6907942150375,96.195072935347
"259","urban2","Natural","Natural",128.284173568394,0,Inf,126.893894210555,129.682027601649
"260","urban2","Suburban","Suburban",106.223809392853,0,Inf,103.802899544694,108.672625211679
"261","urban2","Urban","Urban",91.3470759713097,0,Inf,88.5833364961217,94.1532691171167
"262","urban2","Natural","Natural",128.867131252118,0,Inf,127.462078612658,130.279885658185
"263","urban2","Suburban","Suburban",106.601637756156,0,Inf,104.231624389758,108.998293696674
"264","urban2","Urban","Urban",93.410998020114,0,Inf,90.6424547566879,96.2211882361128
"265","urban2","Natural","Natural",128.599122843288,0,Inf,127.208656919243,129.99714682428
"266","urban2","Suburban","Suburban",105.486043319302,0,Inf,103.093966085971,107.905554733238
"267","urban2","Urban","Urban",93.0388103348322,0,Inf,90.2812578358745,95.8378450678646
"268","urban2","Natural","Natural",128.205420970303,0,Inf,126.805248007848,129.613281842871
"269","urban2","Suburban","Suburban",105.322824387177,0,Inf,102.940683336809,107.732213521765
"270","urban2","Urban","Urban",93.1838527835695,0,Inf,90.3998529506989,96.0100736877118
"271","urban2","Natural","Natural",128.839379020908,0,Inf,127.446007687593,130.240325885721
"272","urban2","Suburban","Suburban",105.787410767917,0,Inf,103.373001059686,108.229691756331
"273","urban2","Urban","Urban",91.4496665681048,0,Inf,88.7376633753485,94.2024904883937
"274","urban2","Natural","Natural",128.938977346914,0,Inf,127.540797500126,130.344779320669
"275","urban2","Suburban","Suburban",105.851608107623,0,Inf,103.438156107262,108.292892067346
"276","urban2","Urban","Urban",92.750401294888,0,Inf,90.0153626239787,95.5263713482152
"277","urban2","Natural","Natural",129.122681236494,0,Inf,127.724937748087,130.528031185618
"278","urban2","Suburban","Suburban",106.072172701628,0,Inf,103.636604910749,108.536028247463
"279","urban2","Urban","Urban",93.3109708018015,0,Inf,90.5681219151211,96.0947359146736
"280","urban2","Natural","Natural",128.766597584621,0,Inf,127.366740651431,130.174105275345
"281","urban2","Suburban","Suburban",106.419079885581,0,Inf,103.978933817576,108.887527138411
"282","urban2","Urban","Urban",93.6573934582761,0,Inf,90.8760301223152,96.4806810227413
"283","urban2","Natural","Natural",129.499062157338,0,Inf,128.097157254351,130.908596643997
"284","urban2","Suburban","Suburban",106.743114855678,0,Inf,104.296505353684,109.218089169881
"285","urban2","Urban","Urban",92.8175079235246,0,Inf,90.122976581524,95.5517291843264
"286","urban2","Natural","Natural",128.500162337734,0,Inf,127.102294683457,129.905674866057
"287","urban2","Suburban","Suburban",106.736027809214,0,Inf,104.339994539313,109.15926057018
"288","urban2","Urban","Urban",93.4501746514357,0,Inf,90.636537822228,96.3068184663216
"289","urban2","Natural","Natural",128.454931995049,0,Inf,127.060190039254,129.857287275638
"290","urban2","Suburban","Suburban",104.866492468025,0,Inf,102.472112612832,107.288523932244
"291","urban2","Urban","Urban",92.9057204831133,0,Inf,90.1767183193757,95.6754030451572
"292","urban2","Natural","Natural",129.332199727829,0,Inf,127.929791520774,130.742252917267
"293","urban2","Suburban","Suburban",106.967406529286,0,Inf,104.496406781536,109.467281421682
"294","urban2","Urban","Urban",93.7936093062346,0,Inf,91.070588960889,96.5567414856211
"295","urban2","Natural","Natural",128.619873239037,0,Inf,127.220447219586,130.026954063757
"296","urban2","Suburban","Suburban",105.906578413233,0,Inf,103.500029547197,108.340784805151
"297","urban2","Urban","Urban",91.1324869061297,0,Inf,88.4109270177784,93.8953031880545
"298","urban2","Natural","Natural",128.875643470482,0,Inf,127.472123142855,130.286848218765
"299","urban2","Suburban","Suburban",106.734078350258,0,Inf,104.266022870708,109.231003513659
"300","urban2","Urban","Urban",93.3429374081596,0,Inf,90.6152819456882,96.1110396271452
"301","urban2","Natural","Natural",128.828880147233,0,Inf,127.43984652611,130.225442695498
"302","urban2","Suburban","Suburban",105.776330972336,0,Inf,103.412077406935,108.167306254667
"303","urban2","Urban","Urban",91.5781038239716,0,Inf,88.7739317428747,94.4258787196254
"304","urban2","Natural","Natural",128.998858247738,0,Inf,127.599780077241,130.405564807411
"305","urban2","Suburban","Suburban",106.97653870583,0,Inf,104.518669065812,109.462973187663
"306","urban2","Urban","Urban",92.1621155189785,0,Inf,89.4385087120487,94.9265726878395
"307","urban2","Natural","Natural",128.556391479637,0,Inf,127.158421932602,129.962003655704
"308","urban2","Suburban","Suburban",106.709564471119,0,Inf,104.287865140492,109.159059499585
"309","urban2","Urban","Urban",92.3176352056742,0,Inf,89.5902132379428,95.0859528728944
"310","urban2","Natural","Natural",128.407622399926,0,Inf,127.016043212345,129.806783136385
"311","urban2","Suburban","Suburban",105.643249248456,0,Inf,103.227282922745,108.087161538924
"312","urban2","Urban","Urban",92.7921694320378,0,Inf,90.045853811793,95.579738369351
"313","urban2","Natural","Natural",128.849137074082,0,Inf,127.454906827569,130.250951642446
"314","urban2","Suburban","Suburban",106.208613134715,0,Inf,103.77265368083,108.672832719656
"315","urban2","Urban","Urban",93.631508104456,0,Inf,90.850892035303,96.4540374666885
"316","urban2","Natural","Natural",128.545867842795,0,Inf,127.150512800236,129.948837503073
"317","urban2","Suburban","Suburban",106.502067366108,0,Inf,104.068407655382,108.9638549394
"318","urban2","Urban","Urban",93.6051905574234,0,Inf,90.8619762487273,96.3892015074147
"319","urban2","Natural","Natural",129.306923693555,0,Inf,127.905637975017,130.715843628021
"320","urban2","Suburban","Suburban",105.767744090241,0,Inf,103.367074599733,108.19597189889
"321","urban2","Urban","Urban",93.1896273978138,0,Inf,90.4254168739094,95.9954537534717
"322","urban2","Natural","Natural",129.110444890439,0,Inf,127.71367193717,130.514814439908
"323","urban2","Suburban","Suburban",106.747334914599,0,Inf,104.299917266469,109.223135090691
"324","urban2","Urban","Urban",91.4673747115282,0,Inf,88.785773563399,94.1888718765065
"325","urban2","Natural","Natural",128.923162892421,0,Inf,127.532502907438,130.321363944609
"326","urban2","Suburban","Suburban",106.700016641205,0,Inf,104.253922472176,109.174475190834
"327","urban2","Urban","Urban",93.1304621541549,0,Inf,90.3549715197285,95.9479386226069
"328","urban2","Natural","Natural",128.478919126772,0,Inf,127.09025552069,129.875128247086
"329","urban2","Suburban","Suburban",105.852831595413,0,Inf,103.466442636903,108.266427973512
"330","urban2","Urban","Urban",93.4310517234044,0,Inf,90.6584278941416,96.245437194469
"331","urban2","Natural","Natural",129.164434728997,0,Inf,127.764540346799,130.571956584216
"332","urban2","Suburban","Suburban",107.108885638719,0,Inf,104.700446245264,109.544711775566
"333","urban2","Urban","Urban",93.769850246829,0,Inf,91.0440773186041,96.5358270830746
"334","urban2","Natural","Natural",128.547711721604,0,Inf,127.163359615374,129.939558398898
"335","urban2","Suburban","Suburban",105.954466351911,0,Inf,103.555734585953,108.380662664391
"336","urban2","Urban","Urban",93.7575761906648,0,Inf,90.9994333138606,96.5568962657777
"337","urban2","Natural","Natural",129.049515192408,0,Inf,127.656185947067,130.450407108449
"338","urban2","Suburban","Suburban",105.654437475145,0,Inf,103.249412819296,108.0871511145
"339","urban2","Urban","Urban",93.7769247844885,0,Inf,90.9518467602629,96.6452095733255
"340","urban2","Natural","Natural",128.956413640458,0,Inf,127.56349362942,130.356897354758
"341","urban2","Suburban","Suburban",106.125620684793,0,Inf,103.727567659159,108.551077849988
"342","urban2","Urban","Urban",92.7307522166894,0,Inf,89.9366221709188,95.5676245390401
"343","urban2","Natural","Natural",128.652391839613,0,Inf,127.255110306811,130.057302731529
"344","urban2","Suburban","Suburban",105.3881355352,0,Inf,102.947777142085,107.85708023062
"345","urban2","Urban","Urban",92.3964553474558,0,Inf,89.6560409794605,95.1781231809181
"346","urban2","Natural","Natural",128.639300408865,0,Inf,127.236039801464,130.050256775994
"347","urban2","Suburban","Suburban",105.063475175741,0,Inf,102.717124128671,107.436323108352
"348","urban2","Urban","Urban",93.0081145824487,0,Inf,90.163661823454,95.8967411737267
"349","urban2","Natural","Natural",128.865736594961,0,Inf,127.461158748958,130.278011072769
"350","urban2","Suburban","Suburban",106.306877025022,0,Inf,103.89257709499,108.748907932893
"351","urban2","Urban","Urban",91.8152800061134,0,Inf,89.0475241289393,94.6253935210265
"352","urban2","Natural","Natural",128.883035006491,0,Inf,127.483038284354,130.290677067223
"353","urban2","Suburban","Suburban",106.140181396825,0,Inf,103.733978284757,108.573972486847
"354","urban2","Urban","Urban",93.0862047847591,0,Inf,90.3539861313981,95.859120260285
"355","urban2","Natural","Natural",129.108650627326,0,Inf,127.719057705574,130.505762140561
"356","urban2","Suburban","Suburban",107.08492384248,0,Inf,104.658131395486,109.53953073177
"357","urban2","Urban","Urban",92.8774311768905,0,Inf,90.0819713149045,95.7156057169388
"358","urban2","Natural","Natural",128.332783099419,0,Inf,126.944627408237,129.728487403948
"359","urban2","Suburban","Suburban",106.285125988221,0,Inf,103.847717170902,108.750808165855
"360","urban2","Urban","Urban",92.0573434544743,0,Inf,89.3561579690041,94.7987509047997
"361","urban2","Natural","Natural",128.44715402212,0,Inf,127.053346217849,129.848565391343
"362","urban2","Suburban","Suburban",105.726793719512,0,Inf,103.307207746488,108.174387539822
"363","urban2","Urban","Urban",92.4816483603853,0,Inf,89.7360703481001,95.2685979065474
"364","urban2","Natural","Natural",128.728978772835,0,Inf,127.336013175439,130.129522007049
"365","urban2","Suburban","Suburban",105.902615548404,0,Inf,103.498428944612,108.334406139248
"366","urban2","Urban","Urban",91.4913784364312,0,Inf,88.7373564204966,94.2874863055181
"367","urban2","Natural","Natural",129.169655450461,0,Inf,127.763872081205,130.583130465453
"368","urban2","Suburban","Suburban",107.415257939036,0,Inf,104.978152384675,109.880328951415
"369","urban2","Urban","Urban",92.4105895430339,0,Inf,89.681495178123,95.1805883457035
